time (S),CH0 Horizonal angles,CH0 Vertical angles,CH1 Horizonal angles,CH1 Vertical angles,CH2 Horizonal angles,CH2 Vertical angles,CH3 Horizonal angles,CH3 Vertical angles
0.01223301,49.07179358,-7.632609241,48.60426354,-6.525928308,48.13879563,-5.418818499,47.67503141,-4.311354488
0.012236893,49.2601054,-7.599103502,48.79094935,-6.493114482,48.32385085,-5.386695721,47.85845077,-4.279922353
0.012240777,49.44835906,-7.565485806,48.97757917,-6.460190755,48.50885213,-5.35446513,48.04181814,-4.248384523
0.01224466,49.63655444,-7.531756299,49.16415287,-6.427157268,48.69379935,-5.322126859,48.22513338,-4.216741126
0.012248544,49.8246914,-7.497915127,49.35067034,-6.394014158,48.87869238,-5.289681041,48.40839639,-4.184992289
0.012252427,50.01276985,-7.463962436,49.53713145,-6.360761568,49.06353112,-5.257127811,48.59160705,-4.15313814
0.012256311,50.20078964,-7.429898373,49.72353609,-6.327399635,49.24831544,-5.224467301,48.77476523,-4.121178807
0.012260194,50.38875067,-7.395723084,49.90988414,-6.293928501,49.43304522,-5.191699647,48.95787083,-4.089114418
0.012264078,50.57665283,-7.361436717,50.09617548,-6.260348306,49.61772036,-5.158824981,49.14092372,-4.056945101
0.012267961,50.76449598,-7.327039419,50.28240999,-6.226659191,49.80234073,-5.12584344,49.32392381,-4.024670984
0.012271845,50.95228001,-7.292531336,50.46858756,-6.192861296,49.98690621,-5.092755156,49.50687096,-3.992292197
0.012275728,51.14000482,-7.257912618,50.65470808,-6.158954763,50.17141671,-5.059560266,49.68976507,-3.959808869
0.012279612,51.32767028,-7.223183411,50.84077143,-6.124939732,50.3558721,-5.026258904,49.87260602,-3.927221128
0.012283495,51.51527628,-7.188343863,51.0267775,-6.090816347,50.54027226,-4.992851206,50.05539371,-3.894529104
0.012287379,51.70282271,-7.153394124,51.21272617,-6.056584748,50.72461709,-4.959337307,50.23812801,-3.861732926
0.012291262,51.89030946,-7.11833434,51.39861734,-6.022245077,50.90890648,-4.925717343,50.42080883,-3.828832725
0.012295146,52.07773641,-7.083164662,51.58445088,-5.987797476,51.09314032,-4.891991449,50.60343605,-3.795828631
0.012299029,52.26510345,-7.047885238,51.7702267,-5.953242089,51.27731849,-4.858159763,50.78600956,-3.762720772
0.012302913,52.45241048,-7.012496218,51.95594468,-5.918579057,51.46144088,-4.824222421,50.96852925,-3.729509281
0.012306796,52.63965738,-6.97699775,52.14160471,-5.883808524,51.6455074,-4.790179558,51.15099502,-3.696194288
0.01231068,52.82684405,-6.941389983,52.32720669,-5.848930632,51.82951792,-4.756031313,51.33340675,-3.662775923
0.012314563,53.01397037,-6.905673069,52.5127505,-5.813945524,52.01347234,-4.721777821,51.51576433,-3.629254317
0.012318447,53.20103625,-6.869847157,52.69823604,-5.778853345,52.19737056,-4.68741922,51.69806767,-3.595629602
0.01232233,53.38804157,-6.833912396,52.88366321,-5.743654237,52.38121246,-4.652955648,51.88031666,-3.56190191
0.012326214,53.57498623,-6.797868937,53.06903189,-5.708348344,52.56499795,-4.618387241,52.06251119,-3.528071371
0.012330097,53.76187012,-6.761716931,53.25434198,-5.672935812,52.74872692,-4.583714139,52.24465115,-3.494138118
0.012333981,53.94869315,-6.725456529,53.43959339,-5.637416782,52.93239926,-4.548936478,52.42673644,-3.460102282
0.012337864,54.1354552,-6.68908788,53.624786,-5.601791401,53.11601487,-4.514054397,52.60876697,-3.425963996
0.012341748,54.32215618,-6.652611137,53.80991971,-5.566059812,53.29957365,-4.479068034,52.79074261,-3.391723392
0.012345631,54.50879598,-6.616026451,53.99499442,-5.53022216,53.48307549,-4.443977527,52.97266328,-3.357380602
0.012349515,54.6953745,-6.579333972,54.18001003,-5.494278591,53.66652029,-4.408783016,53.15452887,-3.32293576
0.012353398,54.88189165,-6.542533853,54.36496644,-5.458229249,53.84990796,-4.373484639,53.33633929,-3.288388999
0.012357282,55.06834732,-6.505626246,54.54986355,-5.422074279,54.03323839,-4.338082536,53.51809442,-3.25374045
0.012361165,55.25474142,-6.468611301,54.73470126,-5.385813827,54.21651149,-4.302576845,53.69979417,-3.218990248
0.012365049,55.44107384,-6.431489172,54.91947947,-5.349448039,54.39972714,-4.266967705,53.88143844,-3.184138527
0.012368932,55.62734449,-6.39426001,55.10419808,-5.31297706,54.58288526,-4.231255257,54.06302713,-3.149185418
0.012372816,55.81355328,-6.356923969,55.288857,-5.276401037,54.76598575,-4.195439641,54.24456014,-3.114131058
0.012376699,55.99970011,-6.3194812,55.47345612,-5.239720115,54.94902851,-4.159520995,54.42603738,-3.078975578
0.012380583,56.18578487,-6.281931856,55.65799536,-5.20293444,55.13201344,-4.12349946,54.60745875,-3.043719114
0.012384466,56.37180749,-6.244276091,55.84247462,-5.16604416,55.31494045,-4.087375176,54.78882414,-3.0083618
0.01238835,56.55776787,-6.206514057,56.02689381,-5.12904942,55.49780944,-4.051148285,54.97013348,-2.97290377
0.012392233,56.7436659,-6.168645908,56.21125282,-5.091950367,55.68062032,-4.014818925,55.15138666,-2.937345159
0.012396117,56.92950151,-6.130671796,56.39555157,-5.054747149,55.863373,-3.978387238,55.33258358,-2.901686101
0.0124,57.1152746,-6.092591876,56.57978997,-5.017439913,56.04606737,-3.941853365,55.51372415,-2.865926732
0.012403883,57.30098508,-6.054406301,56.76396792,-4.980028805,56.22870335,-3.905217447,55.69480828,-2.830067186
0.012407767,57.48663286,-6.016115225,56.94808533,-4.942513972,56.41128085,-3.868479625,55.87583588,-2.794107599
0.01241165,57.67221785,-5.977718802,57.13214212,-4.904895563,56.59379978,-3.831640039,56.05680685,-2.758048106
0.012415534,57.85773996,-5.939217185,57.31613819,-4.867173726,56.77626004,-3.794698833,56.23772111,-2.721888843
0.012419417,58.04319911,-5.90061053,57.50007345,-4.829348606,56.95866154,-3.757656147,56.41857855,-2.685629945
0.012423301,58.22859521,-5.861898991,57.68394782,-4.791420354,57.14100419,-3.720512122,56.59937909,-2.649271548
0.012427184,58.41392817,-5.823082721,57.86776121,-4.753389117,57.32328792,-3.683266902,56.78012265,-2.612813788
0.012431068,58.59919791,-5.784161876,58.05151353,-4.715255042,57.50551262,-3.645920628,56.96080912,-2.576256801
0.012434951,58.78440434,-5.74513661,58.23520469,-4.677018279,57.68767821,-3.608473441,57.14143843,-2.539600724
0.012438835,58.96954739,-5.706007079,58.41883462,-4.638678975,57.8697846,-3.570925485,57.32201048,-2.502845693
0.012442718,59.15462695,-5.666773436,58.60240322,-4.60023728,58.05183171,-3.533276902,57.50252518,-2.465991844
0.012446602,59.33964297,-5.627435838,58.78591041,-4.561693341,58.23381944,-3.495527834,57.68298245,-2.429039313
0.012450485,nan,nan,nan,nan,nan,nan,nan,nan
0.012454369,nan,nan,nan,nan,nan,nan,nan,nan
0.012458252,nan,nan,nan,nan,nan,nan,nan,nan
0.012462136,nan,nan,nan,nan,nan,nan,nan,nan
0.012466019,nan,nan,nan,nan,nan,nan,nan,nan
0.012469903,nan,nan,nan,nan,nan,nan,nan,nan
0.012473786,nan,nan,nan,nan,nan,nan,nan,nan
0.01247767,nan,nan,nan,nan,nan,nan,nan,nan
0.012481553,nan,nan,nan,nan,nan,nan,nan,nan
0.012485437,nan,nan,nan,nan,nan,nan,nan,nan
0.01248932,nan,nan,nan,nan,nan,nan,nan,nan
0.012493204,nan,nan,nan,nan,nan,nan,nan,nan
0.012497087,nan,nan,nan,nan,nan,nan,nan,nan
0.012500971,nan,nan,nan,nan,nan,nan,nan,nan
0.012504854,nan,nan,nan,nan,nan,nan,nan,nan
0.012508738,nan,nan,nan,nan,nan,nan,nan,nan
0.012512621,nan,nan,nan,nan,nan,nan,nan,nan
0.012516505,nan,nan,nan,nan,nan,nan,nan,nan
0.012520388,nan,nan,nan,nan,nan,nan,nan,nan
0.012524272,nan,nan,nan,nan,nan,nan,nan,nan
0.012528155,nan,nan,nan,nan,nan,nan,nan,nan
0.012532039,nan,nan,nan,nan,nan,nan,nan,nan
0.012535922,nan,nan,nan,nan,nan,nan,nan,nan
0.012539806,nan,nan,nan,nan,nan,nan,nan,nan
0.012543689,nan,nan,nan,nan,nan,nan,nan,nan
0.012547573,nan,nan,nan,nan,nan,nan,nan,nan
0.012551456,nan,nan,nan,nan,nan,nan,nan,nan
0.01255534,-59.22751743,-5.609350843,-58.67460403,-4.543194576,-58.12332376,-3.476618241,-57.57328933,-2.40972157
0.012559223,-59.04114956,-5.645956113,-58.489751,-4.579005836,-57.93999519,-3.511634534,-57.39149522,-2.443941482
0.012563107,-58.85472577,-5.682453473,-58.30484423,-4.6147109,-57.75661496,-3.54654639,-57.20965146,-2.478058756
0.01256699,-58.66824614,-5.718842784,-58.11988382,-4.650309634,-57.57318319,-3.581353678,-57.02775814,-2.512073269
0.012570874,-58.48171078,-5.755123901,-57.93486988,-4.685801902,-57.38969997,-3.61605627,-56.84581536,-2.545984897
0.012574757,-58.2951198,-5.791296684,-57.74980251,-4.72118757,-57.2061654,-3.650654038,-56.66382323,-2.57979352
0.012578641,-58.10847329,-5.827360992,-57.5646818,-4.756466502,-57.0225796,-3.685146852,-56.48178185,-2.613499014
0.012582524,-57.92177136,-5.863316682,-57.37950787,-4.791638564,-56.83894266,-3.719534586,-56.29969132,-2.647101257
0.012586408,-57.7350141,-5.899163614,-57.19428082,-4.826703622,-56.65525469,-3.753817111,-56.11755175,-2.680600129
0.012590291,-57.54820163,-5.934901646,-57.00900074,-4.861661541,-56.47151579,-3.787994299,-55.93536324,-2.713995507
0.012594175,-57.36133404,-5.970530638,-56.82366776,-4.896512187,-56.28772607,-3.822066023,-55.75312591,-2.747287271
0.012598058,-57.17441145,-6.006050449,-56.63828196,-4.931255426,-56.10388563,-3.856032155,-55.57083985,-2.780475298
0.012601942,-56.98743395,-6.041460939,-56.45284346,-4.965891125,-55.91999459,-3.889892569,-55.38850517,-2.813559468
0.012605825,-56.80040166,-6.076761968,-56.26735237,-5.000419151,-55.73605304,-3.923647137,-55.20612198,-2.846539661
0.012609709,-56.61331469,-6.111953395,-56.08180879,-5.03483937,-55.5520611,-3.957295732,-55.02369039,-2.879415756
0.012613592,-56.42617313,-6.147035082,-55.89621283,-5.069151649,-55.36801888,-3.990838229,-54.84121051,-2.912187633
0.012617476,-56.2389771,-6.182006888,-55.7105646,-5.103355855,-55.18392648,-4.024274501,-54.65868245,-2.944855171
0.012621359,-56.05172672,-6.216868675,-55.52486421,-5.137451857,-54.99978401,-4.057604421,-54.47610631,-2.977418252
0.012625243,-55.86442208,-6.251620302,-55.33911178,-5.171439521,-54.81559159,-4.090827865,-54.29348221,-3.009876754
0.012629126,-55.67706331,-6.286261632,-55.15330741,-5.205318716,-54.63134933,-4.123944706,-54.11081026,-3.04223056
0.01263301,-55.4896505,-6.320792526,-54.96745121,-5.239089309,-54.44705733,-4.156954819,-53.92809056,-3.074479549
0.012636893,-55.30218379,-6.355212845,-54.7815433,-5.27275117,-54.26271572,-4.189858079,-53.74532324,-3.106623603
0.012640777,-55.11466327,-6.389522452,-54.59558379,-5.306304166,-54.0783246,-4.222654361,-53.5625084,-3.138662603
0.01264466,-54.92708907,-6.423721207,-54.4095728,-5.339748167,-53.89388409,-4.255343541,-53.37964617,-3.170596431
0.012648544,-54.73946129,-6.457808974,-54.22351043,-5.373083041,-53.7093943,-4.287925493,-53.19673664,-3.202424968
0.012652427,-54.55178006,-6.491785616,-54.03739682,-5.406308658,-53.52485535,-4.320400094,-53.01377994,-3.234148097
0.012656311,-54.3640455,-6.525650994,-53.85123206,-5.439424888,-53.34026736,-4.35276722,-52.83077618,-3.2657657
0.012660194,-54.1762577,-6.559404972,-53.66501628,-5.472431599,-53.15563043,-4.385026747,-52.64772548,-3.297277658
0.012664078,-53.98841681,-6.593047413,-53.4787496,-5.505328663,-52.97094469,-4.417178551,-52.46462796,-3.328683856
0.012667961,-53.80052293,-6.626578181,-53.29243213,-5.53811595,-52.78621025,-4.449222509,-52.28148372,-3.359984175
0.012671845,-53.61257619,-6.659997139,-53.106064,-5.570793329,-52.60142724,-4.481158499,-52.0982929,-3.391178499
0.012675728,-53.4245767,-6.693304152,-52.91964532,-5.603360672,-52.41659577,-4.512986397,-51.9150556,-3.422266712
0.012679612,-53.23652458,-6.726499083,-52.73317621,-5.63581785,-52.23171596,-4.544706081,-51.73177195,-3.453248697
0.012683495,-53.04841996,-6.759581798,-52.5466568,-5.668164734,-52.04678793,-4.576317429,-51.54844206,-3.484124338
0.012687379,-52.86026297,-6.792552161,-52.3600872,-5.700401196,-51.86181181,-4.607820318,-51.36506606,-3.514893519
0.012691262,-52.67205371,-6.825410037,-52.17346754,-5.732527107,-51.67678771,-4.639214627,-51.18164406,-3.545556125
0.012695146,-52.48379232,-6.858155291,-51.98679794,-5.764542339,-51.49171575,-4.670500235,-50.99817619,-3.576112041
0.012699029,-52.29547893,-6.890787789,-51.80007853,-5.796446765,-51.30659606,-4.70167702,-50.81466256,-3.606561151
0.012702913,-52.10711365,-6.923307397,-51.61330943,-5.828240257,-51.12142877,-4.732744861,-50.63110331,-3.63690334
0.012706796,-51.91869662,-6.955713981,-51.42649076,-5.859922689,-50.93621399,-4.763703637,-50.44749855,-3.667138494
0.01271068,-51.73022795,-6.988007407,-51.23962266,-5.891493933,-50.75095185,-4.794553229,-50.2638484,-3.6972665
0.012714563,-51.54170779,-7.020187542,-51.05270524,-5.922953862,-50.56564249,-4.825293516,-50.080153,-3.727287241
0.012718447,-51.35313625,-7.052254253,-50.86573864,-5.954302351,-50.38028601,-4.855924377,-49.89641246,-3.757200606
0.01272233,-51.16451347,-7.084207407,-50.67872298,-5.985539272,-50.19488255,-4.886445694,-49.71262692,-3.787006481
0.012726214,-50.97583958,-7.116046871,-50.49165839,-6.016664502,-50.00943224,-4.916857347,-49.52879648,-3.816704752
0.012730097,-50.7871147,-7.147772514,-50.30454501,-6.047677913,-49.8239352,-4.947159216,-49.3449213,-3.846295306
0.012733981,-50.59833897,-7.179384203,-50.11738295,-6.07857938,-49.63839157,-4.977351184,-49.16100148,-3.875778031
0.012737864,-50.40951252,-7.210881806,-49.93017236,-6.10936878,-49.45280146,-5.007433132,-48.97703715,-3.905152815
0.012741748,-50.22063549,-7.242265193,-49.74291336,-6.140045986,-49.26716502,-5.03740494,-48.79302846,-3.934419545
0.012745631,-50.03170801,-7.273534232,-49.55560609,-6.170610875,-49.08148238,-5.067266492,-48.60897552,-3.963578109
0.012749515,-49.84273021,-7.304688793,-49.36825068,-6.201063323,-48.89575365,-5.09701767,-48.42487846,-3.992628396
0.012753398,-49.65370222,-7.335728745,-49.18084726,-6.231403205,-48.70997898,-5.126658356,-48.24073741,-4.021570294
0.012757282,-49.4646242,-7.366653957,-48.99339596,-6.261630399,-48.5241585,-5.156188433,-48.05655251,-4.050403694
0.012761165,-49.27549626,-7.3974643,-48.80589693,-6.291744781,-48.33829234,-5.185607784,-47.87232388,-4.079128483
0.012765049,-49.08631855,-7.428159645,-48.6183503,-6.321746228,-48.15238064,-5.214916294,-47.68805166,-4.107744552
0.012768932,-48.89709121,-7.458739862,-48.4307562,-6.351634618,-47.96642352,-5.244113845,-47.50373598,-4.13625179
0.012772816,-48.70781438,-7.489204822,-48.24311476,-6.381409828,-47.78042113,-5.273200322,-47.31937697,-4.164650088
0.012776699,-48.51848819,-7.519554396,-48.05542614,-6.411071736,-47.5943736,-5.302175608,-47.13497477,-4.192939335
0.012780583,-48.32911279,-7.549788456,-47.86769047,-6.440620221,-47.40828106,-5.33103959,-46.9505295,-4.221119424
0.012784466,-48.13968832,-7.579906875,-47.67990788,-6.470055161,-47.22214366,-5.359792151,-46.76604131,-4.249190244
0.01278835,-47.95021491,-7.609909524,-47.49207852,-6.499376436,-47.03596153,-5.388433178,-46.58151033,-4.277151688
0.012792233,-47.76069273,-7.639796276,-47.30420252,-6.528583923,-46.8497348,-5.416962555,-46.39693669,-4.305003647
0.012796117,-47.5711219,-7.669567004,-47.11628004,-6.557677504,-46.66346362,-5.445380169,-46.21232053,-4.332746012
0.0128,-47.38150257,-7.699221581,-46.9283112,-6.586657058,-46.47714813,-5.473685905,-46.02766199,-4.360378676
0.012803883,-47.19183489,-7.728759881,-46.74029616,-6.615522465,-46.29078847,-5.501879651,-45.84296121,-4.387901532
0.012807767,-47.002119,-7.758181778,-46.55223505,-6.644273606,-46.10438477,-5.529961293,-45.65821832,-4.415314473
0.01281165,-46.81235505,-7.787487146,-46.36412802,-6.672910361,-45.91793719,-5.557930718,-45.47343346,-4.442617391
0.012815534,-46.62254319,-7.81667586,-46.17597522,-6.701432612,-45.73144585,-5.585787814,-45.28860678,-4.469810181
0.012819417,-46.43268356,-7.845747794,-45.98777678,-6.729840241,-45.54491091,-5.613532469,-45.10373841,-4.496892736
0.012823301,-46.24277632,-7.874702825,-45.79953287,-6.758133128,-45.3583325,-5.64116457,-44.91882848,-4.523864949
0.012827184,-46.05282161,-7.903540827,-45.61124361,-6.786311157,-45.17171077,-5.668684007,-44.73387716,-4.550726717
0.012831068,-45.86281959,-7.932261676,-45.42290917,-6.814374209,-44.98504587,-5.696090667,-44.54888456,-4.577477932
0.012834951,-45.6727704,-7.960865249,-45.23452969,-6.842322169,-44.79833794,-5.723384441,-44.36385085,-4.604118492
0.012838835,-45.4826742,-7.989351422,-45.04610531,-6.870154918,-44.61158713,-5.750565217,-44.17877615,-4.63064829
0.012842718,-45.29253115,-8.017720074,-44.85763619,-6.897872341,-44.42479358,-5.777632886,-43.99366061,-4.657067222
0.012846602,-45.10234138,-8.045971079,-44.66912248,-6.925474321,-44.23795743,-5.804587337,-43.80850439,-4.683375186
0.012850485,-44.91210506,-8.074104318,-44.48056432,-6.952960743,-44.05107885,-5.831428461,-43.62330761,-4.709572076
0.012854369,-44.72182235,-8.102119667,-44.29196188,-6.98033149,-43.86415797,-5.858156149,-43.43807043,-4.73565779
0.012858252,-44.5314934,-8.130017005,-44.1033153,-7.007586449,-43.67719495,-5.884770292,-43.25279299,-4.761632225
0.012862136,-44.34111836,-8.157796212,-43.91462473,-7.034725505,-43.49018993,-5.911270781,-43.06747544,-4.787495279
0.012866019,-44.15069739,-8.185457165,-43.72589033,-7.061748542,-43.30314306,-5.937657508,-42.88211792,-4.813246848
0.012869903,-43.96023065,-8.212999745,-43.53711226,-7.088655448,-43.1160545,-5.963930366,-42.69672059,-4.838886831
0.012873786,-43.76971831,-8.240423832,-43.34829066,-7.115446108,-42.92892439,-5.990089247,-42.51128359,-4.864415127
0.01287767,-43.57916051,-8.267729305,-43.1594257,-7.14212041,-42.7417529,-6.016134043,-42.32580706,-4.889831633
0.012881553,-43.38855742,-8.294916047,-42.97051753,-7.168678239,-42.55454016,-6.042064648,-42.14029117,-4.91513625
0.012885437,-43.1979092,-8.321983936,-42.78156631,-7.195119485,-42.36728634,-6.067880956,-41.95473605,-4.940328877
0.01288932,-43.00721601,-8.348932856,-42.59257219,-7.221444034,-42.17999159,-6.093582861,-41.76914186,-4.965409413
0.012893204,-42.81647802,-8.375762687,-42.40353533,-7.247651775,-41.99265606,-6.119170256,-41.58350875,-4.990377759
0.012897087,-42.62569538,-8.402473313,-42.2144559,-7.273742596,-41.80527991,-6.144643037,-41.39783686,-5.015233814
0.012900971,-42.43486826,-8.429064615,-42.02533405,-7.299716387,-41.61786329,-6.170001099,-41.21212636,-5.039977481
0.012904854,-42.24399683,-8.455536477,-41.83616994,-7.325573036,-41.43040636,-6.195244336,-41.02637739,-5.064608659
0.012908738,-42.05308125,-8.481888782,-41.64696374,-7.351312434,-41.24290928,-6.220372646,-40.84059011,-5.089127251
0.012912621,-41.86212169,-8.508121413,-41.4577156,-7.37693447,-41.05537221,-6.245385923,-40.65476467,-5.113533159
0.012916505,-41.67111831,-8.534234255,-41.26842569,-7.402439035,-40.8677953,-6.270284064,-40.46890123,-5.137826284
0.012920388,-41.48007128,-8.560227193,-41.07909418,-7.42782602,-40.68017871,-6.295066967,-40.28299993,-5.16200653
0.012924272,-41.28898077,-8.586100111,-40.88972121,-7.453095317,-40.4925226,-6.319734528,-40.09706094,-5.186073799
0.012928155,-41.09784695,-8.611852895,-40.70030697,-7.478246816,-40.30482714,-6.344286646,-39.91108441,-5.210027995
0.012932039,-40.90666999,-8.63748543,-40.51085161,-7.50328041,-40.11709247,-6.368723218,-39.72507049,-5.233869021
0.012935922,-40.71545005,-8.662997603,-40.32135531,-7.528195991,-39.92931877,-6.393044142,-39.53901935,-5.257596781
0.012939806,-40.52418732,-8.688389301,-40.13181822,-7.552993452,-39.7415062,-6.417249318,-39.35293114,-5.281211181
0.012943689,-40.33288196,-8.713660409,-39.94224051,-7.577672687,-39.55365491,-6.441338644,-39.16680602,-5.304712124
0.012947573,-40.14153414,-8.738810816,-39.75262236,-7.602233588,-39.36576508,-6.46531202,-38.98064415,-5.328099516
0.012951456,-39.95014404,-8.76384041,-39.56296393,-7.626676051,-39.17783686,-6.489169347,-38.79444569,-5.351373263
0.01295534,-39.75871183,-8.788749078,-39.37326539,-7.650999968,-38.98987042,-6.512910523,-38.60821079,-5.37453327
0.012959223,-39.56723769,-8.81353671,-39.1835269,-7.675205237,-38.80186592,-6.536535451,-38.42193962,-5.397579444
0.012963107,-39.37572179,-8.838203195,-38.99374865,-7.69929175,-38.61382353,-6.560044032,-38.23563233,-5.420511691
0.01296699,-39.18416431,-8.862748421,-38.8039308,-7.723259405,-38.42574342,-6.583436165,-38.0492891,-5.443329919
0.012970874,-38.99256543,-8.88717228,-38.61407352,-7.747108098,-38.23762575,-6.606711755,-37.86291007,-5.466034035
0.012974757,-38.80092531,-8.911474661,-38.42417698,-7.770837724,-38.04947069,-6.629870703,-37.67649542,-5.488623948
0.012978641,-38.60924415,-8.935655455,-38.23424137,-7.794448181,-37.86127841,-6.652912911,-37.49004531,-5.511099564
0.012982524,-38.41752212,-8.959714553,-38.04426684,-7.817939365,-37.67304908,-6.675838284,-37.30355989,-5.533460793
0.012986408,-38.2257594,-8.983651848,-37.85425359,-7.841311176,-37.48478286,-6.698646723,-37.11703934,-5.555707544
0.012990291,-38.03395617,-9.007467231,-37.66420177,-7.864563511,-37.29647992,-6.721338134,-36.93048382,-5.577839726
0.012994175,-37.84211261,-9.031160595,-37.47411157,-7.887696268,-37.10814044,-6.743912421,-36.74389349,-5.59985725
0.012998058,-37.65022891,-9.054731833,-37.28398316,-7.910709347,-36.91976459,-6.766369489,-36.55726852,-5.621760024
0.013001942,-37.45830524,-9.078180838,-37.09381672,-7.933602648,-36.73135253,-6.788709242,-36.37060907,-5.643547961
0.013005825,-37.26634179,-9.101507505,-36.90361243,-7.956376069,-36.54290444,-6.810931586,-36.18391532,-5.665220971
0.013009709,-37.07433875,-9.124711727,-36.71337047,-7.979029512,-36.35442049,-6.833036428,-35.99718742,-5.686778965
0.013013592,-36.88229629,-9.1477934,-36.52309101,-8.001562877,-36.16590086,-6.855023673,-35.81042555,-5.708221855
0.013017476,-36.69021461,-9.170752418,-36.33277424,-8.023976065,-35.97734572,-6.876893229,-35.62362988,-5.729549554
0.013021359,-36.49809389,-9.193588679,-36.14242032,-8.046268979,-35.78875524,-6.898645003,-35.43680057,-5.750761974
0.013025243,-36.30593431,-9.216302076,-35.95202946,-8.068441519,-35.6001296,-6.920278903,-35.24993779,-5.771859028
0.013029126,-36.11373607,-9.238892509,-35.76160181,-8.09049359,-35.41146898,-6.941794836,-35.06304172,-5.792840629
0.01303301,-35.92149935,-9.261359873,-35.57113758,-8.112425093,-35.22277354,-6.963192712,-34.87611252,-5.813706692
0.013036893,-35.72922434,-9.283704066,-35.38063694,-8.134235932,-35.03404347,-6.984472439,-34.68915036,-5.834457131
0.013040777,-35.53691123,-9.305924986,-35.19010007,-8.155926011,-34.84527894,-7.005633927,-34.50215542,-5.85509186
0.01304466,-35.34456021,-9.328022532,-34.99952716,-8.177495235,-34.65648013,-7.026677085,-34.31512787,-5.875610795
0.013048544,-35.15217147,-9.349996602,-34.80891839,-8.198943508,-34.46764723,-7.047601824,-34.12806788,-5.896013851
0.013052427,-34.95974521,-9.371847097,-34.61827395,-8.220270736,-34.2787804,-7.068408055,-33.94097562,-5.916300944
0.013056311,-34.76728161,-9.393573917,-34.42759402,-8.241476823,-34.08987983,-7.089095689,-33.75385126,-5.93647199
0.013060194,-34.57478086,-9.41517696,-34.23687879,-8.262561677,-33.90094569,-7.109664638,-33.56669499,-5.956526906
0.013064078,-34.38224317,-9.43665613,-34.04612844,-8.283525204,-33.71197818,-7.130114813,-33.37950697,-5.97646561
0.013067961,-34.18966873,-9.458011327,-33.85534317,-8.304367312,-33.52297746,-7.150446127,-33.19228738,-5.99628802
0.013071845,-33.99705773,-9.479242452,-33.66452316,-8.325087907,-33.33394373,-7.170658493,-33.0050364,-6.015994052
0.013075728,-33.80441036,-9.500349409,-33.4736686,-8.345686898,-33.14487715,-7.190751824,-32.81775419,-6.035583626
0.013079612,-33.61172682,-9.5213321,-33.28277968,-8.366164193,-32.95577793,-7.210726035,-32.63044095,-6.05505666
0.013083495,-33.41900732,-9.542190429,-33.09185659,-8.386519701,-32.76664623,-7.23058104,-32.44309683,-6.074413075
0.013087379,-33.22625204,-9.562924299,-32.90089952,-8.406753332,-32.57748225,-7.250316753,-32.25572203,-6.093652789
0.013091262,-33.03346118,-9.583533615,-32.70990866,-8.426864996,-32.38828616,-7.269933089,-32.06831672,-6.112775724
0.013095146,-32.84063495,-9.604018282,-32.51888421,-8.446854603,-32.19905816,-7.289429965,-31.88088108,-6.131781799
0.013099029,-32.64777354,-9.624378205,-32.32782634,-8.466722064,-32.00979842,-7.308807297,-31.69341529,-6.150670936
0.013102913,-32.45487716,-9.64461329,-32.13673527,-8.48646729,-31.82050714,-7.328065,-31.50591952,-6.169443057
0.013106796,-32.261946,-9.664723444,-31.94561118,-8.506090194,-31.63118449,-7.347202993,-31.31839396,-6.188098083
0.01311068,-32.06898026,-9.684708573,-31.75445426,-8.525590687,-31.44183068,-7.366221193,-31.13083878,-6.206635937
0.013114563,-31.87598015,-9.704568584,-31.56326472,-8.544968683,-31.25244588,-7.385119517,-30.94325417,-6.225056542
0.013118447,-31.68294587,-9.724303386,-31.37204274,-8.564224095,-31.06303028,-7.403897884,-30.75564032,-6.243359821
0.01312233,-31.48987763,-9.743912888,-31.18078852,-8.583356836,-30.87358407,-7.422556214,-30.56799739,-6.261545698
0.013126214,-31.29677562,-9.763396997,-30.98950225,-8.602366822,-30.68410745,-7.441094425,-30.38032557,-6.279614097
0.013130097,-31.10364006,-9.782755624,-30.79818415,-8.621253966,-30.49460059,-7.459512438,-30.19262505,-6.297564944
0.013133981,-30.91047114,-9.801988678,-30.60683439,-8.640018184,-30.3050637,-7.477810172,-30.00489601,-6.315398162
0.013137864,-30.71726907,-9.82109607,-30.41545318,-8.658659392,-30.11549695,-7.495987549,-29.81713864,-6.333113678
0.013141748,-30.52403406,-9.840077711,-30.22404073,-8.677177506,-29.92590055,-7.51404449,-29.6293531,-6.350711419
0.013145631,-30.33076632,-9.858933513,-30.03259722,-8.695572444,-29.73627468,-7.531980917,-29.4415396,-6.368191309
0.013149515,-30.13746606,-9.877663388,-29.84112286,-8.713844122,-29.54661954,-7.549796752,-29.25369832,-6.385553277
0.013153398,-29.94413347,-9.896267248,-29.64961784,-8.731992458,-29.35693532,-7.567491918,-29.06582944,-6.402797249
0.013157282,-29.75076878,-9.914745007,-29.45808238,-8.750017371,-29.16722221,-7.585066338,-28.87793315,-6.419923155
0.013161165,-29.55737219,-9.933096577,-29.26651666,-8.767918779,-28.97748041,-7.602519936,-28.69000963,-6.436930921
0.013165049,-29.3639439,-9.951321874,-29.0749209,-8.785696602,-28.78771011,-7.619852636,-28.50205907,-6.453820478
